occurrenceID	catalogNumber	institutionCode	recordedBy	individualCount	YE	MO	DA	eventDate	Country col.	countryCode	stateProvince	lat	lon	County	Locality col.	Elevation	geodeticDatum	coordinateUncertaintyInMeters	identifiedBy	typeStatus	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	Full name	taxonRank	Authorship	Other name
urn:catalog:UWP:BIGU:170757	170757	University of White Plains	Trujillo P	1	2009	11	17	2009-11-17	Guatemala	GT	Petén	17.7644319	-90.1554514	San Andres	San Fermín de Briceño	220	WGS84	1723	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	flexuosa		Tillandsia flexuosa	Species	Sw.	
urn:catalog:UWP:BIGU:60745	60745	University of White Plains	Sánchez J	1	1986	11	17	1986-11-17	Guatemala	GT	Petén	17.4587080	-89.8569137	San Jose	Junín a Gama, río Rucio	207	WGS84	2407	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	veitchii		Aechmea veitchii	Species	Baker	
urn:catalog:UWP:BIGU:95058	95058	University of White Plains	Fonnegra R	1	1994	11	19	1994-11-19	Guatemala	GT	Petén	17.1524125	-90.1798023	San Andres	Dos Caminos, finca El Carmen	235	WGS84	784	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Racinaea	michelii		Racinaea michelii	Species	(Mez) M.A. Spencer & L.B. Sm.	
urn:catalog:UWP:BIGU:166532	166532	University of White Plains	Vargas I	1	1998	11	19	1998-11-19	Guatemala	GT	Petén	17.4715014	-90.7111793	San Andres	Río Ampurrumiadó	330	WGS84	739	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Greigia	vulcanica		Greigia vulcanica	Species	André	
urn:catalog:UWP:BIGU:166554	166554	University of White Plains	Vargas I	1	1998	11	19	1998-11-19	Guatemala	GT	Petén	17.4747725	-90.0649630	San Andres	Río Apaporis	330	WGS84	739	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Puya			Puya	Genus		
urn:catalog:UWP:BIGU:189524	189524	University of White Plains	Betancur J	1	1994	11	20	1994-11-20	Guatemala	GT	Petén	17.2260901	-90.3782295	San Andres	Camino a Juanacito	270	WGS84	2032	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Racinaea	subalata		Racinaea subalata	Species	(André) M.A. Spencer & L.B. Sm.	
urn:catalog:UWP:BIGU:189525	189525	University of White Plains	Betancur J	1	1994	11	20	1994-11-20	Guatemala	GT	Petén	17.2362024	-90.8132570	San Andres	Camino a Murillo	270	WGS84	2032	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	mitis		Guzmania mitis	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:189526	189526	University of White Plains	Betancur J	1	1994	11	20	1994-11-20	Guatemala	GT	Petén	17.2488640	-90.0745190	San Andres	Camino antiguo a Honda	270	WGS84	2032	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	mitis		Guzmania mitis	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:189527	189527	University of White Plains	Betancur J	1	1994	11	21	1994-11-21	Guatemala	GT	Petén	17.1793889	-90.8080889	La Libertad	Ciénaga de Massi	225	WGS84	1551	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	triangularis		Guzmania triangularis	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:158050	158050	University of White Plains	Rodríguez W	1	2006	11	22	2006-11-22	Guatemala	GT	Petén	17.6573570	-90.8333603	San Andres	Carretera El Tigre - Barranquillita	267	WGS84	1273	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Greigia	danielii		Greigia danielii	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:189530	189530	University of White Plains	Betancur J	1	1994	11	22	1994-11-22	Guatemala	GT	Petén	17.7889854	-89.7606741	San Jose	Cerca de San Francisco	270	WGS84	3896	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Greigia	danielii		Greigia danielii	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:174456	174456	University of White Plains	Colorado J	1	2010	11	23	2010-11-23	Guatemala	GT	Petén	17.3603253	-90.4096376	San Andres	Campamento de Corpurabá	514	WGS84	3070	David H.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	arida		Pitcairnia arida	Species	L.B. Sm. & Betancur	
urn:catalog:UWP:BIGU:174457	174457	University of White Plains	Colorado J	1	2010	11	23	2010-11-23	Guatemala	GT	Petén	17.3649009	-89.9393487	San Andres	Campamento Tabaco	514	WGS84	3070	David H.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	arida		Pitcairnia arida	Species	L.B. Sm. & Betancur	
urn:catalog:UWP:BIGU:189535	189535	University of White Plains	Betancur J	1	1994	11	23	1994-11-23	Guatemala	GT	Petén	17.5036894	-90.2517585	San Andres	Río Chinchiná	232	WGS84	1688	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	triangularis		Guzmania triangularis	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:189536	189536	University of White Plains	Betancur J	1	1994	11	23	1994-11-23	Guatemala	GT	Petén	17.5094837	-90.2983051	San Andres	Río Cimitarra	232	WGS84	1688	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	triangularis		Guzmania triangularis	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:167639	167639	University of White Plains	Vargas I	1	1994	11	24	1994-11-24	Guatemala	GT	Petén	17.5036894	-90.2517585	San Andres	Río Chinchiná	232	WGS84	3729	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Xyridaceae	Xyris	hymenachne		Xyris hymenachne	Species	Mart.	
urn:catalog:UWP:BIGU:188955	188955	University of White Plains	Vargas I	1	2011	11		2011-11-	Guatemala	GT	Petén	17.7243062	-89.3706422	Flores	Páramo de San Pedro, arriba de Totoró	514	WGS84	633	"Trujillo P.; Roldán F."		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	basincurva		Pitcairnia basincurva	Species	L.B. Sm. & Betancur	
urn:catalog:UWP:BIGU:84471	84471	University of White Plains	Betancur J	1	1990	12	1	1990-12-1	Guatemala	GT	Petén	17.2980277	-89.8134792	San Jose	San Sebastián de Mariquita	470	WGS84	1834	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	angustifolia		Aechmea angustifolia	Species	Poepp. & Endl.	
urn:catalog:UWP:BIGU:182152	182152	University of White Plains	Sánchez J	1	2011	12	1	2011-12-1	Guatemala	GT	Petén	17.6971609	-90.6989102	San Andres	Carretera Ibagué - Cajamarca	500	WGS84	36293	Sánchez C.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	angustifolia		Aechmea angustifolia	Species	Poepp. & Endl.	
urn:catalog:UWP:BIGU:182153	182153	University of White Plains	Sánchez J	1	2011	12	1	2011-12-1	Guatemala	GT	Petén	17.7071268	-90.6904464	San Andres	Carretera Ibagué - Mariquita	500	WGS84	36293	Sánchez C.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	angustifolia		Aechmea angustifolia	Species	Poepp. & Endl.	
urn:catalog:UWP:BIGU:182079	182079	University of White Plains	Sánchez J	1	2011	12	1	2011-12-1	Guatemala	GT	Petén	17.7125443	-90.3605317	San Andres	Carretera Jericó - Pueblo Rico	500	WGS84	36293	Sánchez C.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Scleria	stipularis		Scleria stipularis	Species	Nees	
urn:catalog:UWP:BIGU:182090	182090	University of White Plains	Sánchez J	1	2011	12	1	2011-12-1	Guatemala	GT	Petén	17.7468511	-89.9212555	San Andres	Carretera Olaya - Liborina	500	WGS84	36293	Sánchez C.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Calyptrocarya	glomerulata		Calyptrocarya glomerulata	Species	(Brongn.) Urb.	
urn:catalog:UWP:BIGU:182094	182094	University of White Plains	Sánchez J	1	2011	12	1	2011-12-1	Guatemala	GT	Petén	17.7553664	-90.2253740	San Andres	Carretera Quibdó - Lloró	500	WGS84	36293	Sánchez C.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Panicum	pilosum		Panicum pilosum	Species	Sw.	
urn:catalog:UWP:BIGU:13494	13494	University of White Plains	Hernández M	1	1981	12	3	1981-12-3	Guatemala	GT	Petén	17.4715014	-90.7111793	San Andres	Finca El Páramo	500	WGS84	1600	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	tillandsioides		Aechmea tillandsioides	Species	(E. Morren ex Mez) L.B. Sm.	
urn:catalog:UWP:BIGU:85804	85804	University of White Plains	Betancur J	1	1990	12	4	1990-12-4	Guatemala	GT	Petén	17.6856769	-89.7169020	Flores	Barrio El Pozón	290	WGS84	2707	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	servitensis		Aechmea servitensis	Species		
urn:catalog:UWP:BIGU:85805	85805	University of White Plains	Betancur J	1	1990	12	4	1990-12-4	Guatemala	GT	Petén	17.7200355	-89.3510901	Flores	Barrio El Silencio	290	WGS84	2707	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	servitensis		Aechmea servitensis	Species		
urn:catalog:UWP:BIGU:85806	85806	University of White Plains	Betancur J	1	1990	12	4	1990-12-4	Guatemala	GT	Petén	17.7243062	-89.3706422	Flores	Barrio Fátima	290	WGS84	2707	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	servitensis		Aechmea servitensis	Species		
urn:catalog:UWP:BIGU:73999	73999	University of White Plains	Ramírez J	1	1986	12	4	1986-12-4	Guatemala	GT	Petén	17.1619292	89.41148184	Flores	Cerca de Uribía	470	WGS84	1134	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	tillandsioides		Aechmea tillandsioides	Species		
urn:catalog:UWP:BIGU:17663	17663	University of White Plains	Hernández M	1	1982	12	4	1982-12-4	Guatemala	GT	Petén	17.6636186	-90.9257567	San Andres	Granja de Chinchiná	514	WGS84	1600	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	betancurii		Guzmania betancurii	Species	H. Luther	
urn:catalog:UWP:BIGU:17664	17664	University of White Plains	Hernández M	1	1982	12	4	1982-12-4	Guatemala	GT	Petén	17.6714453	-90.3115491	San Andres	Granja Don Benito	514	WGS84	1600	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	betancurii		Guzmania betancurii	Species	H. Luther	
urn:catalog:UWP:BIGU:151548	151548	University of White Plains	Tuberquia D	1	2005	12	4	2005-12-4	Guatemala	GT	Petén	17.1534032	90.52264564	La Libertad	Páramo de Zipaquirá	260	WGS84	2554	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	multiflora		Guzmania multiflora	Species	(André) André ex Mez	
urn:catalog:UWP:BIGU:15593	15593	University of White Plains	Hernández M	1	1981	12	5	1981-12-5	Guatemala	GT	Petén	17.4863769	-90.5676366	San Andres	Finca en cercanías de Belmira	514	WGS84	1600	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	lingulata		Guzmania lingulata	Species	(L.) Mez	
urn:catalog:UWP:BIGU:180658	180658	University of White Plains	Suescún D	1	2011	12	6	2011-12-6	Guatemala	GT	Petén	17.5260944	-90.8413581	San Andres	Río Claro, lado del camino hacia El Refugio	30	WGS84	1513	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Panicum	maximum		Panicum maximum	Species	Jacq.	Lengua de vaca, cortadera
urn:catalog:UWP:BIGU:8635	8635	University of White Plains	Rentería E	1	1979	12	8	1979-12-8	Guatemala	GT	Petén	17.1534032	90.52264564	La Libertad	Barrio Medrano	280	WGS84	826	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	tillandsioides		Aechmea tillandsioides	Species		
urn:catalog:UWP:BIGU:8699	8699	University of White Plains	Rentería E	1	1979	12	10	1979-12-10	Guatemala	GT	Petén	17.1587754	-90.4551085	La Libertad	Barrio Oneti	200	WGS84	826	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	lingulata		Guzmania lingulata	Species	(L.) Mez	
urn:catalog:UWP:BIGU:137773	137773	University of White Plains	Vargas I	1	1998	12	10	1998-12-10	Guatemala	GT	Petén	17.6750089	-90.6609383	San Andres	Río San Juan, debajo de Andagoya	170	WGS84	413	Aguirre J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Ronnbergia	maidifolia		Ronnbergia maidifolia	Species	Mez	
urn:catalog:UWP:BIGU:166415	166415	University of White Plains	Vargas I	1	1998	12	10	1998-12-10	Guatemala	GT	Petén	17.6103945	-90.7367422	San Andres	Río Mutatá orillas del Río	170	WGS84	413	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	confinis		Tillandsia confinis	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:166555	166555	University of White Plains	Vargas I	1	1998	12	10	1998-12-10	Guatemala	GT	Petén	17.6491547	-90.5991416	San Andres	Río Porroso	170	WGS84	413	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	buseri		Tillandsia buseri	Species	Mez	
urn:catalog:UWP:BIGU:166556	166556	University of White Plains	Vargas I	1	1998	12	10	1998-12-10	Guatemala	GT	Petén	17.6573570	-90.8333603	San Andres	Río Purí cerca del Doce	170	WGS84	413	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	buseri		Tillandsia buseri	Species	Mez	
urn:catalog:UWP:BIGU:166557	166557	University of White Plains	Vargas I	1	1998	12	10	1998-12-10	Guatemala	GT	Petén	17.6636186	-90.9257567	San Andres	Río Quindio	170	WGS84	413	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	buseri		Tillandsia buseri	Species	Mez	
urn:catalog:UWP:BIGU:157401	157401	University of White Plains	Galindo R	1	2002	12	12	2002-12-12	Guatemala	GT	Petén	17.4666948	-89.9835948	San Andres	Finca El Oso y El Filo	500	WGS84	2706	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	dactylina		Aechmea dactylina	Species	Baker	
urn:catalog:UWP:BIGU:157402	157402	University of White Plains	Galindo R	1	2002	12	12	2002-12-12	Guatemala	GT	Petén	17.4696597	-90.5694044	San Andres	Finca El Papayo	500	WGS84	2706	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	dactylina		Aechmea dactylina	Species	Baker	
urn:catalog:UWP:BIGU:166617	166617	University of White Plains	Betancur J	1	2002	12	12	2002-12-12	Guatemala	GT	Petén	17.4114231	90.18308898	San Andres	Finca Berlín cerca de río Claro	360	WGS84	712	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Puya	trianae		Puya trianae	Species	Baker	
urn:catalog:UWP:BIGU:37071	37071	University of White Plains	Callejas R	1	1986	12	14	1986-12-14	Guatemala	GT	Petén	17.4459086	-89.6071467	Flores	Cerro El Campanario	450	WGS84	3049	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	penduliflora		Aechmea penduliflora	Species	André	
urn:catalog:UWP:BIGU:79710	79710	University of White Plains	Giraldo D	1	1991	12	14	1991-12-14	Guatemala	GT	Petén	17.7216042	-90.0628680	San Andres	Carretera Mariquita - Armero	514	WGS84	4607	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	lingulata		Guzmania lingulata	Species	(L.) Mez	
urn:catalog:UWP:BIGU:157130	157130	University of White Plains	Vargas I	1	1995	12	15	1995-12-15	Guatemala	GT	Petén	17.2093543	-89.1636811	Melchor de Mencos	Complejo cenagoso de Lorica, ciénaga de Massí	200	WGS84	1385	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Vriesea	heliconioides		Vriesea heliconioides	Species	(Kunth) Hook. ex Walp.	Piña de árbol
urn:catalog:UWP:BIGU:174888	174888	University of White Plains	Betancur J	1	2003	12	18	2003-12-18	Guatemala	GT	Petén	17.4813722	-89.8643117	San Jose	Jurubidá, camino de playa Peñas Blancas hasta playa de Pedro	135	WGS84	3619	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	graminifolia		Guzmania graminifolia	Species	(André ex Baker) L.B. Sm.	
urn:catalog:UWP:BIGU:180016	180016	University of White Plains	Betancur J	1	2003	12	18	2003-12-18	Guatemala	GT	Petén	17.7978140	-90.0161016	San Andres	Hacienda Susatá	135	WGS84	3619	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	spectabilis		Pitcairnia spectabilis	Species	Mez	
urn:catalog:UWP:BIGU:180017	180017	University of White Plains	Betancur J	1	2003	12	18	2003-12-18	Guatemala	GT	Petén	17.2462996	-89.9118402	San Jose	Heliconia Llano de San Rafael	135	WGS84	3619	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	spectabilis		Pitcairnia spectabilis	Species	Mez	
urn:catalog:UWP:BIGU:180018	180018	University of White Plains	Betancur J	1	2003	12	18	2003-12-18	Guatemala	GT	Petén	17.2980277	-89.8134792	San Jose	Hotel Mi Ranchito	135	WGS84	3619	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	caricifolia		Guzmania caricifolia	Species	(André ex Baker) L.B. Sm.	
urn:catalog:UWP:BIGU:167677	167677	University of White Plains	Betancur J	1	2003	12	19	2003-12-19	Guatemala	GT	Petén	17.3098632	-89.7846692	San Jose	Inspección El Capricho	135	WGS84	3619	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	sprucei		Guzmania sprucei	Species	(André) L.B. Sm.	
urn:catalog:UWP:BIGU:167678	167678	University of White Plains	Betancur J	1	2003	12	19	2003-12-19	Guatemala	GT	Petén	17.3187987	-89.9058103	San Jose	Inspección Remolino, caño Mata Matá	135	WGS84	3619	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	sprucei		Guzmania sprucei	Species	(André) L.B. Sm.	
urn:catalog:UWP:BIGU:167680	167680	University of White Plains	Betancur J	1	2003	12	19	2003-12-19	Guatemala	GT	Petén	17.3199281	-89.8991331	San Jose	Instituto Técnico Agrícola, predios y senderos	135	WGS84	3619	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	arcuata		Pitcairnia arcuata	Species	(André) André	
urn:catalog:UWP:BIGU:167681	167681	University of White Plains	Betancur J	1	2003	12	19	2003-12-19	Guatemala	GT	Petén	17.3537949	-89.8525556	San Jose	Jardín Colrosario	135	WGS84	3619	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	arcuata		Pitcairnia arcuata	Species	(André) André	
urn:catalog:UWP:BIGU:167682	167682	University of White Plains	Betancur J	1	2003	12	19	2003-12-19	Guatemala	GT	Petén	17.3857972	-89.8026203	San Jose	Jardín de cementerio	135	WGS84	3619	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	arcuata		Pitcairnia arcuata	Species	(André) André	
urn:catalog:UWP:BIGU:180021	180021	University of White Plains	Betancur J	1	2003	12	19	2003-12-19	Guatemala	GT	Petén	17.2995732	-89.8911501	San Jose	Hoya del río Torito	135	WGS84	3619	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	lepidopetalon		Pitcairnia lepidopetalon	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:167671	167671	University of White Plains	Betancur J	1	2003	12	20	2003-12-20	Guatemala	GT	Petén	17.4068536	-89.7857269	San Jose	Jardín de fabricato	135	WGS84	3619	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	testudinis		Guzmania testudinis	Species	L.B. Sm. & Read	
urn:catalog:UWP:BIGU:167672	167672	University of White Plains	Betancur J	1	2003	12	20	2003-12-20	Guatemala	GT	Petén	17.4077230	-89.7788009	San Jose	Jardín del Hotel Mi Ranchito	135	WGS84	3619	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	testudinis		Guzmania testudinis	Species	L.B. Sm. & Read	
urn:catalog:UWP:BIGU:167673	167673	University of White Plains	Betancur J	1	2003	12	20	2003-12-20	Guatemala	GT	Petén	17.4491109	-89.7781666	San Jose	Jardín en casa de campo	135	WGS84	3619	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	testudinis		Guzmania testudinis	Species	L.B. Sm. & Read	
urn:catalog:UWP:BIGU:164646	164646	University of White Plains	Betancur J	1	2003	12	21	2003-12-21	Guatemala	GT	Petén	17.4100571	-90.5962145	San Andres	Quebrada Naim	120	WGS84	994	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	macranthera		Pitcairnia macranthera	Species	André	
urn:catalog:UWP:BIGU:167674	167674	University of White Plains	Betancur J	1	2003	12	21	2003-12-21	Guatemala	GT	Petén	17.373889.	0.17318494	San Andres	Quebrada El Mogote, acueducto	120	WGS84	994	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	lehmannii		Pitcairnia lehmannii	Species	Baker	
urn:catalog:UWP:BIGU:167675	167675	University of White Plains	Betancur J	1	2003	12	21	2003-12-21	Guatemala	GT	Petén	17.3786408	-90.7856679	San Andres	Quebrada Juanchico	120	WGS84	994	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	lehmannii		Pitcairnia lehmannii	Species	Baker	
urn:catalog:UWP:BIGU:167676	167676	University of White Plains	Betancur J	1	2003	12	21	2003-12-21	Guatemala	GT	Petén	17.3909348	-90.4900819	San Andres	Quebrada Las Perlas	120	WGS84	994	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	lehmannii		Pitcairnia lehmannii	Species	Baker	
urn:catalog:UWP:BIGU:167808	167808	University of White Plains	Betancur J	1	2003	12	21	2003-12-21	Guatemala	GT	Petén	17.4072073	-90.0487179	San Andres	Quebrada Los Retiros	120	WGS84	994	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	brongniartiana		Pitcairnia brongniartiana	Species	André	
urn:catalog:UWP:BIGU:167163	167163	University of White Plains	Vargas I	1	2007	12	21	2007-12-21	Guatemala	GT	Petén	17.4100571	-90.5962145	San Andres	Fence of Tejicondor textile company	55	WGS84	2412	Gíl M.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Ichnanthus	altus		Ichnanthus altus	Species	Swallen	
urn:catalog:UWP:BIGU:121274	121274	University of White Plains	Velásquez P	1	1997	12	29	1997-12-29	Guatemala	GT	Petén	17.3187987	-89.9058103	San Jose	Santagueda, granja Montelindo	110	WGS84	1260	Velásquez C.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	lingulata		Guzmania lingulata	Species	(L.) Mez	
