Cat. Numb.;University;Collector;No. of spec.;YE;MO;DA;Country col.;countryCode;stateProvince;lat;lon;County;Locality col.;Elevation;geodeticDatum;coordinate Uncertainty;identifiedBy;typeStatus;kingdom;phylum;class;order;family;genus;specificEpithet;infraspecificEpithet;Full name;taxonRank;Authorship;Other name
UWP:78763;University of Guatemala;Giraldo D;1;1991;9;30;Guatemala;GT;Petén;17.6908309;-90.6137227;San Andres;Carretera Hispania - Bolombolo;514;WGS84;4607;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;tillandsioides;;Aechmea tillandsioides;Species;;
UWP:79710;University of Guatemala;Giraldo D;1;1991;12;14;Guatemala;GT;Petén;17.7216042;-90.062868;San Andres;Carretera Mariquita - Armero;514;WGS84;4607;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:80236;University of Guatemala;Callejas R;1;1991;2;16;Guatemala;GT;Petén;17.7889854;-89.7606741;San Jose;Yuto - Jampapa. carretera Panamericana;208;WGS84;9763;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;laeta;;Guzmania laeta;Species;H. Luther;
UWP:80237;University of Guatemala;Callejas R;1;1991;2;16;Guatemala;GT;Petén;17.7946672;-89.8800209;San Jose;Zaragoza - El Bagre;208;WGS84;9763;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;laeta;;Guzmania laeta;Species;H. Luther;
UWP:8141;University of Guatemala;Vargas I;1;1977;5;21;Guatemala;GT;Petén;17.4747725;-90.064963;San Andres;Carretera a Corocito;450;WGS84;922;Medina N.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Agrostis;stolonifera;;Agrostis stolonifera;Species;L.;
UWP:81789;University of Guatemala;Vargas I;1;1991;4;24;Guatemala;GT;Petén;17.2163016;-89.5768524;Flores;Margen derecha Samaná;250;WGS84;1593;Giraldo F.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Agrostis;perennans;;Agrostis perennans;Species;(Walter) Tuck.;
UWP:81869;University of Guatemala;Vargas I;1;1982;3;18;Guatemala;GT;Petén;17.5897122;-90.5089283;San Andres;Finca Santa Elena;514;WGS84;5488;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;magdalenae;;Aechmea magdalenae;Species;(André) André ex Baker;
UWP:82060;University of Guatemala;Callejas R;1;1991;7;12;Guatemala;GT;Petén;17.797814;-90.0161016;San Andres;Carretera Sibundoy - Mocoa. cordillera de Portachuelo;298;WGS84;703;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Eriocaulaceae;Paepalanthus;karstenii;;Paepalanthus karstenii;Species;Ruhland;
UWP:82333;University of Guatemala;Fonnegra R;1;1992;4;4;Guatemala;GT;Petén;17.7406602;-89.2999387;Melchor de Mencos;Bosque en el antiguo camino de herradura de Nutibara a Murrí;115;WGS84;2608;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;angustifolia;;Guzmania angustifolia;Species;(Baker) Wittm.;
UWP:82522;University of Guatemala;Fonnegra R;1;1992;4;2;Guatemala;GT;Petén;17.1981666;-89.1936129;Melchor de Mencos;Parque Zoológico Santa Fé;120;WGS84;8890;Betancur J.;;Plants;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;veitchii;;Aechmea veitchii;Species;Baker;
UWP:82523;University of Guatemala;Fonnegra R;1;1992;4;2;Guatemala;GT;Petén;17.2093543;-89.1636811;Melchor de Mencos;Path from río San Juan to ridge;120;WGS84;8890;Betancur J.;;Plants;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;veitchii;;Aechmea veitchii;Species;Baker;
UWP:82821;University of Guatemala;Callejas R;1;1992;8;19;Guatemala;GT;Petén;17.7608007;-89.7571283;San Jose;Cerca de Pozohondo;285;WGS84;1067;Will B.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Greigia;;;Greigia spp.;Genus;;
UWP:82836;University of Guatemala;"Arbeláez M; Restrepo D";1;1992;3;2;Guatemala;GT;Petén;17.2093543;-89.1636811;Melchor de Mencos;Path from río San Juan to ridge;50;WGS84;1483;Arbeláez M.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Rapateaceae;Schoenocephalium;martianum;;Schoenocephalium martianum;Species;Seub.;
UWP:83571;University of Guatemala;Callejas R;1;1991;3;15;Guatemala;GT;Petén;"16° 54' 43"" N";"90° 17' 58"" W";San Andres;Carretera Santa Ana - Briceño;295;WGS84;703;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Eriocaulaceae;Paepalanthus;meridensis;;Paepalanthus meridensis;Species;Klotzsch ex Körn.;
UWP:83610;University of Guatemala;Betancur J;1;1990;1;31;Guatemala;GT;Petén;17.6103945;-90.7367422;San Andres;Finca Teodorito;260;WGS84;3629;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;mertensii;;Aechmea mertensii;Species;(G. Mey.) Schult. & Schult. f.;
UWP:83611;University of Guatemala;Betancur J;1;1990;1;31;Guatemala;GT;Petén;17.6192178;-90.0253363;San Andres;Francia-Chipre;260;WGS84;3629;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;mertensii;;Aechmea mertensii;Species;(G. Mey.) Schult. & Schult. f.;
UWP:83631;University of Guatemala;Callejas R;1;1991;2;13;Guatemala;GT;Petén;17.288954;-90.6705137;La Libertad;Barrio Santa Mónica;197;WGS84;9763;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;diffusa;;Guzmania diffusa;Species;L.B. Sm.;
UWP:83632;University of Guatemala;Callejas R;1;1991;2;13;Guatemala;GT;Petén;17.185997;9.31594233;Melchor de Mencos;Base cerro Quinini;197;WGS84;9763;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;diffusa;;Guzmania diffusa;Species;L.B. Sm.;
UWP:83633;University of Guatemala;Callejas R;1;1991;2;13;Guatemala;GT;Petén;17.189691;-89.2414457;Melchor de Mencos;Base del cerro Torra. camino hacia el río Surema;197;WGS84;9763;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;diffusa;;Guzmania diffusa;Species;L.B. Sm.;
UWP:84074;University of Guatemala;Fonnegra R;1;1992;10;3;Guatemala;GT;Petén;17.5546708;-89.2422108;Melchor de Mencos;Plan del Rosario;149;WGS84;2539;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:84471;University of Guatemala;Betancur J;1;1990;12;1;Guatemala;GT;Petén;17.2980277;-89.8134792;San Jose;San Sebastián de Mariquita;470;WGS84;1834;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;angustifolia;;Aechmea Angustifolia;Species;Poepp. & Endl.;
UWP:84485;University of Guatemala;Betancur J;1;1991;5;18;Guatemala;GT;Petén;17.3668954;-90.1842826;San Andres;Quebrada El Edén;165;WGS84;6627;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;diffusa;;Guzmania diffusa;Species;L.B. Sm.;
UWP:84486;University of Guatemala;Betancur J;1;1991;5;18;Guatemala;GT;Petén;17.373889;0.17318494;San Andres;Quebrada El Mogote. acueducto;165;WGS84;6627;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;diffusa;;Guzmania diffusa;Species;L.B. Sm.;
UWP:84758;University of Guatemala;Betancur J;1;1991;5;20;Guatemala;GT;Petén;17.5210947;-89.6328679;Flores;Cerro Juaica;105;WGS84;2205;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;gloriosa;;Guzmania gloriosa;Species;(André) André ex Mez;
UWP:84759;University of Guatemala;Betancur J;1;1991;5;20;Guatemala;GT;Petén;17.5782028;-89.4187338;Flores;Cerro Marconi;105;WGS84;2205;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;gloriosa;;Guzmania gloriosa;Species;(André) André ex Mez;
UWP:85059;University of Guatemala;Betancur J;1;1991;5;11;Guatemala;GT;Petén;17.2026134;90.46802374;La Libertad;Ciénaga de Tumaradó;250;WGS84;3300;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;drewii;;Vriesea drewii;Species;L.B. Sm.;
UWP:85804;University of Guatemala;Betancur J;1;1990;12;4;Guatemala;GT;Petén;17.6856769;-89.716902;Flores;Barrio El Pozón;290;WGS84;2707;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;servitensis;;Aechmea servitensis;Species;;
UWP:85805;University of Guatemala;Betancur J;1;1990;12;4;Guatemala;GT;Petén;17.7200355;-89.3510901;Flores;Barrio El Silencio;290;WGS84;2707;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;servitensis;;Aechmea servitensis;Species;;
UWP:85806;University of Guatemala;Betancur J;1;1990;12;4;Guatemala;GT;Petén;17.7243062;-89.3706422;Flores;Barrio Fátima;290;WGS84;2707;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;servitensis;;Aechmea servitensis;Species;;
UWP:85809;University of Guatemala;Betancur J;1;1991;5;11;Guatemala;GT;Petén;17.2255308;-90.9144835;La Libertad;Ciénaga El Llanito;250;WGS84;3300;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;drewii;;Vriesea drewii;Species;L.B. Sm.;
UWP:85810;University of Guatemala;Betancur J;1;1991;5;11;Guatemala;GT;Petén;17.2327285;-90.8576676;La Libertad;Ciénaga El Totumo;250;WGS84;3300;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;drewii;;Vriesea drewii;Species;L.B. Sm.;
UWP:85817;University of Guatemala;Betancur J;1;1991;5;11;Guatemala;GT;Petén;17.185997;9.31594233;Melchor de Mencos;Colinas de Punta Huina;250;WGS84;3300;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;candelabrum;;Guzmania candelabrum;Species;(André) André ex Mez;
UWP:85818;University of Guatemala;Betancur J;1;1991;5;11;Guatemala;GT;Petén;17.189691;-89.2414457;Melchor de Mencos;Colrosario;250;WGS84;3300;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;candelabrum;;Guzmania candelabrum;Species;(André) André ex Mez;
UWP:86157;University of Guatemala;Giraldo D;1;1993;4;30;Guatemala;GT;Petén;17.4306479;-90.1144083;San Andres;Carare Opón. Las Colonias;514;WGS84;4607;Giraldo F.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;magdalenae;;Aechmea magdalenae;Species;;
UWP:86164;University of Guatemala;Giraldo D;1;1993;5;1;Guatemala;GT;Petén;17.4434462;-90.9344213;San Andres;Carretera a Anzá;514;WGS84;4607;Giraldo F.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;tillandsioides;;Aechmea tillandsioides;Species;(Mart. ex Schult. & Schult. f.) Baker;
UWP:86286;University of Guatemala;Betancur J;1;1991;5;9;Guatemala;GT;Petén;17.5116752;-89.7575186;San Jose;Just N de Liborina. roadside;357;WGS84;12684;Will B.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Greigia;vulcanica;;Greigia vulcanica;Species;André;
UWP:8635;University of Guatemala;Rentería E;1;1979;12;8;Guatemala;GT;Petén;"6° 37' 1.7"" N";"75° 39' 6.8"" W";La Libertad;Barrio Medrano;280;WGS84;826;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;tillandsioides;;Aechmea tillandsioides;Species;;
UWP:86398;University of Guatemala;Callejas R;1;1991;2;15;Guatemala;GT;Petén;17.6714453;-90.3115491;San Andres;Granja Don Benito;514;WGS84;10531;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;magdalenae;;Aechmea magdalenae;Species;(André) André ex Baker;
UWP:86560;University of Guatemala;Betancur J;1;1990;2;1;Guatemala;GT;Petén;17.5036894;-90.2517585;San Andres;Río Chinchiná;255;WGS84;5497;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;tillandsioides;;Aechmea tillandsioides;Species;(E. Morren ex Mez) L.B. Sm.;Mayo
UWP:86561;University of Guatemala;Betancur J;1;1990;2;1;Guatemala;GT;Petén;17.5094837;-90.2983051;San Andres;Río Cimitarra;255;WGS84;5497;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;tillandsioides;;Aechmea tillandsioides;Species;(E. Morren ex Mez) L.B. Sm.;Mayo
UWP:86578;University of Guatemala;Vargas I;1;1992;8;9;Guatemala;GT;Petén;17.3187987;-89.9058103;San Jose;Carretera Yuto - Itsmina;130;WGS84;6377;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;caricifolia;;Guzmania caricifolia;Species;(André ex Baker) L.B. Sm.;
UWP:86688;University of Guatemala;Fonnegra R;1;1991;4;23;Guatemala;GT;Petén;17.4143004;-90.6506223;San Andres;Cañón de río Claro;190;WGS84;4126;Betancur J.;;Plants;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;veitchii;;Aechmea veitchii;Species;Baker;
UWP:86689;University of Guatemala;Fonnegra R;1;1991;4;23;Guatemala;GT;Petén;17.4188428;-90.1586578;San Andres;Cañón de Soapaga;190;WGS84;4126;Betancur J.;;Plants;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;veitchii;;Aechmea veitchii;Species;Baker;
UWP:8699;University of Guatemala;Rentería E;1;1979;12;10;Guatemala;GT;Petén;"6° 4' 20.210"" N";"75° 38' 20.440"" W";La Libertad;Barrio Oneti;200;WGS84;826;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:87248;University of Guatemala;Fonnegra R;1;1993;4;22;Guatemala;GT;Petén;17.6950499;-90.8449439;San Andres;Hacia finca Playa Linda;313;WGS84;1092;;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Puya;roldanii;;Puya roldanii;Species;Betancur & Callejas;
UWP:87249;University of Guatemala;Fonnegra R;1;1993;4;22;Guatemala;GT;Petén;17.6971609;-90.6989102;San Andres;Hacienda Berlín;313;WGS84;1092;;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Puya;roldanii;;Puya roldanii;Species;Betancur & Callejas;
UWP:87745;University of Guatemala;Marulanda O;1;1990;2;2;Guatemala;GT;Petén;17.7243062;-89.3706422;Flores;Barrio Fátima;310;WGS84;13172;Marulanda O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;stenosepala;;Aechmea stenosepala;Species;L.B. Sm.;
UWP:87746;University of Guatemala;Marulanda O;1;1990;2;2;Guatemala;17.3537949;Petén;17.7481732;-89.5426597;Flores;Barrio Marcella;310;WGS84;13172;Marulanda O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;stenosepala;;Aechmea stenosepala;Species;L.B. Sm.;
UWP:87783;University of Guatemala;Marulanda O;1;1990;1;27;Guatemala;GT;Petén;17.5796965;-89.6816389;Flores;Pan de Azúcar;300;WGS84;3348;Marulanda O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;servitensis;;Aechmea servitensis;Species;;
UWP:87784;University of Guatemala;Marulanda O;1;1990;1;27;Guatemala;GT;Petén;17.6063515;89.56756665;Flores;Paraje Dos Bocas. at the confluence of rio Porce and rio Nechí;300;WGS84;3348;Marulanda O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;servitensis;;Aechmea servitensis;Species;;
UWP:87785;University of Guatemala;Marulanda O;1;1990;1;27;Guatemala;GT;Petén;17.6163915;-89.5112324;Flores;Páramo de Bolo Blanco;300;WGS84;3348;Marulanda O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;servitensis;;Aechmea servitensis;Species;;
UWP:87991;University of Guatemala;Marulanda O;1;1989;8;13;Guatemala;GT;Petén;17.4747725;-90.064963;San Andres;Finca El Silencio;350;WGS84;5493;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;stenosepala;;Aechmea stenosepala;Species;L.B. Sm.;
UWP:87995;University of Guatemala;Marulanda O;1;1989;8;14;Guatemala;GT;Petén;17.657357;-90.8333603;San Andres;Carretera El Tigre - Barranquillita;500;WGS84;4378;Marulanda O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;stenosepala;;Aechmea stenosepala;Species;L.B. Sm.;
UWP:87996;University of Guatemala;Marulanda O;1;1989;8;14;Guatemala;GT;Petén;17.6636186;-90.9257567;San Andres;Carretera Granada - San Luis;500;WGS84;4378;Marulanda O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;stenosepala;;Aechmea stenosepala;Species;L.B. Sm.;
UWP:88455;University of Guatemala;Marulanda O;1;1990;1;29;Guatemala;GT;Petén;"5° 35' 12"" N";"75° 46' 18"" W";Flores;Afluente del río Dormilón;300;WGS84;2426;Marulanda O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;tillandsioides;;Aechmea tillandsioides;Species;(E. Morren ex Mez) L.B. Sm.;
UWP:88652;University of Guatemala;Callejas R;1;1993;8;9;Guatemala;GT;Petén;17.4639024;-90.2841853;San Andres;Región cerca de El Fósil;240;WGS84;1994;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;michelii;;Racinaea michelii;Species;(Mez) M.A. Spencer & L.B. Sm.;
UWP:89115;University of Guatemala;Callejas R;1;1991;3;25;Guatemala;GT;Petén;17.788847;-90.0136721;San Andres;Carretera Santafé de Antioquia - Manglar;295;WGS84;703;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Eriocaulaceae;Paepalanthus;karstenii;;Paepalanthus karsten;Species;Ruhland;
UWP:90211;University of Guatemala;Vargas I;1;1992;9;8;Guatemala;GT;Petén;17.2995732;-89.8911501;San Jose;Santa Clara;514;WGS84;1615;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Catopsis;sessiliflora;;Catopsis sessiliflora;Species;(Ruiz & Pav.) Mez;
UWP:90212;University of Guatemala;Vargas I;1;1992;9;8;Guatemala;GT;Petén;17.3098632;-89.7846692;San Jose;Santa Isabel. sabanas de Solarte;514;WGS84;1615;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Catopsis;sessiliflora;;Catopsis sessiliflora;Species;(Ruiz & Pav.) Mez;
UWP:90217;University of Guatemala;Vargas I;1;1992;9;8;Guatemala;GT;Petén;17.3187987;-89.9058103;San Jose;Santagueda. granja Montelindo;514;WGS84;1615;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Catopsis;berteroniana;;Catopsis berteroniana;Species;(Schult. & Schult. f.) Mez;
UWP:90218;University of Guatemala;Vargas I;1;1992;9;8;Guatemala;GT;Petén;17.3199281;-89.8991331;San Jose;Santandercito;514;WGS84;1615;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Catopsis;berteroniana;;Catopsis berteroniana;Species;(Schult. & Schult. f.) Mez;
UWP:90569;University of Guatemala;Vargas I;1;1993;11;9;Guatemala   ;GT;Petén;17.6750089;-90.6609383;San Andres;Carretera hacia Arcabuco;100;WGS84;843;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;penduliflora;;Aechmea penduliflora;Species;André;
UWP:90570;University of Guatemala;Vargas I;1;1993;11;9;Guatemala   ;GT;Petén;17.6844351;90.3421603;San Andres;Carretera hacia Toledo;100;WGS84;843;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;penduliflora;;Aechmea penduliflora;Species;André;
UWP:90905;University of Guatemala;Seminario de Fitogeografia;1;1992;5;26;Guatemala;GT;Petén;17.341174;-90.6223826;San Andres;El Retiro-Chicó. cerca de Bogotá;43;WGS84;2580;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania  lingulata;Species;(L.) Mez;
UWP:91604;University of Guatemala;Fonnegra R;1;1994;4;12;Guatemala;GT;Petén;"5° 42' 27.5"" N";"76° 0' 6.2"" W";San Andres;Plaza de mercado Rionegro;110;WGS84;8431;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;glomerata;;Guzmania glomerata;Species;Mez & Wercklé;
UWP:91881;University of Guatemala;Fonnegra R;1;1994;4;10;Guatemala;GT;Petén;17.5995834;-89.169355;Melchor de Mencos;Planta de Barbosa;110;WGS84;8431;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:92509;University of Guatemala;Fonnegra R;1;1994;6;2;Guatemala;GT;Petén;17.407723;-89.7788009;San Jose;Jardín del Hotel Mi Ranchito;514;WGS84;1731;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania  lingulata;Species;(L.) Mez;
UWP:95058;University of Guatemala;Fonnegra R;1;1994;11;19;Guatemala;GT;Petén;"6° 20' 3.120"" N";"75° 36' 18.650"" W";San Andres;Dos Caminos. finca El Carmen;235;WGS84;784;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;michelii;;Racinaea michelii;Species;(Mez) M.A. Spencer & L.B. Sm.;
UWP:95731;University of Guatemala;Fonnegra R;1;1995;5;2;Guatemala;GT;Petén;17.5124396;-89.6279568;Flores;Orillas del río Caguán en las afueras del pueblo;140;WGS84;3806;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;angustifolia;;Guzmania angustifolia;Species;(Baker) Wittm.;
UWP:96167;University of Guatemala;Arbeláez M;1;1992;6;4;Guatemala;GT;Petén;17.6636186;-90.9257567;San Andres;Granja de Chinchiná;100;WGS84;21500;"Betancur J.; Arbeláez M.";;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;nivea;;Aechmea nivea;Species;L.B. Sm.;
UWP:96175;University of Guatemala;Arbeláez M;1;1992;7;16;Guatemala;GT;Petén;17.4813722;-89.8643117;San Jose;Cerca a Hispania;100;WGS84;23112;"Betancur J.; Arbeláez M.";;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;nivea;;Aechmea nivea;Species;L.B. Sm.;
UWP:96949;University of Guatemala;Vargas I;1;1995;6;18;Guatemala;GT;Petén;17.4068536;-89.7857269;San Jose;Caserío El Tapón;235;WGS84;654;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;michelii;;Racinaea michelii;Species;(Mez) M.A. Spencer & L.B. Sm.;
UWP:98147;University of Guatemala;Betancur J;1;1991;OCT;2;Guatemala;GT;Petén;17.7406602;-89.2999387;Melchor de Mencos;De Yuto hacia Lloró;150;WGS84;1785;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;brevicollis;;Aechmea brevicollis;Species;L.B. Sm.;
UWP:9910;University of Guatemala;Rentería E;1;1980;6;18;Guatemala;17.5796965;Petén;"6° 37' 1.7"" N";"75° 39' 6.8"" W";La Libertad;Barrio Medrano;330;WGS84;35931;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:99471;University of Guatemala;Fonnegra R;1;1994;9;11;Guatemala   ;GT;Petén;17.2980277;-89.8134792;San Jose;Hotel Mi Ranchito;514;WGS84;1299;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;penduliflora;;Aechmea penduliflora;Species;André;
UWP:99987;University of Guatemala;Fonnegra R;1;1995;11;12;Guatemala;GT;Petén;17.3786408;-90.7856679;San Andres;Quebrada Juanchico;130;WGS84;1833;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;angustifolia;;Guzmania angustifolia;Species;(Baker) Wittm.;
